filename,cv_split,cv_label,kvasir_mapped_label,kvasir_folder
64440803f87b4843_4986.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_4987.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_4988.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_4992.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_4993.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_4994.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_4995.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_4996.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_4997.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_4998.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_4999.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5000.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5001.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5002.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5003.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5004.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5007.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5009.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5011.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5012.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5014.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5015.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5017.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5019.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5020.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5021.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5022.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5023.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5024.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5025.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5026.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5027.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5028.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5029.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5030.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5031.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5032.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5033.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5035.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5040.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5041.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5042.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5045.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5046.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5047.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5048.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5628.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5629.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5630.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5633.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5634.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5635.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5636.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5637.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5642.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5643.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5644.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5645.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5646.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5649.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5651.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5652.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5654.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5656.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5660.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5661.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5663.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5664.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5665.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5666.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5667.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5668.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5669.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5671.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5672.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5673.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5674.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5675.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5677.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5678.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5679.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5681.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5682.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5683.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5685.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5686.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5687.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5688.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5690.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5691.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5693.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5695.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5697.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5698.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5701.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5702.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5703.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5704.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5705.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5707.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5708.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5709.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5710.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5714.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5716.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5717.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5718.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5719.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5721.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5722.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5723.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5724.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5726.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5727.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5728.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5729.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5731.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5732.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5736.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5737.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5738.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5739.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5740.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5741.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5742.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5743.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5745.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5747.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5748.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5749.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5751.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5753.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5757.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5758.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5759.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5760.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5761.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5762.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5764.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5765.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5766.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5768.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5769.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5770.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5771.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5772.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5773.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5776.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5777.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5778.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5779.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5780.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5781.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5783.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5784.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5785.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5791.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5792.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5794.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5795.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5796.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5798.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5799.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5802.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5803.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5804.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5805.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5808.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5810.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5811.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5812.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5813.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5814.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5815.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5816.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5817.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5819.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5820.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5821.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5822.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5823.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5824.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5825.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5826.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5827.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5829.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5830.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5834.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5835.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5836.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5837.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5838.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5840.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5841.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_5842.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7203.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7204.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7206.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7208.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7210.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7212.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7213.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7214.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7216.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7218.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7219.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7220.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7221.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7222.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7223.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7224.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7225.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7226.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7227.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7229.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7230.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7231.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7232.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7233.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7234.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7235.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7237.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7238.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7239.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7240.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7243.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7244.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7246.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7248.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7249.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7250.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7251.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7252.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7253.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7254.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7255.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7258.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7262.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7264.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7267.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7268.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7269.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7270.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7271.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7272.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7273.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7274.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7275.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7276.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7277.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7281.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7282.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7283.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7284.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7285.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7286.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7287.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7289.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7290.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7291.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7293.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7294.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7296.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7297.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7298.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7299.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7300.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7302.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7303.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7304.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7305.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7307.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7308.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7309.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7310.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7311.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7314.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7317.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7319.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7320.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7321.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7322.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7324.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7325.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7326.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7327.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7329.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7330.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7333.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7334.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7335.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7337.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7338.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7339.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7340.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7342.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7344.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7345.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7348.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7349.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7350.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7351.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7353.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7356.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7357.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7360.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7364.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7366.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7369.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7370.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7371.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7372.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7373.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7374.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7375.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7376.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7378.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7379.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7380.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7382.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7383.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7385.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7388.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7390.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7391.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7395.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7397.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7398.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7399.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7402.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7404.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7405.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7406.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7407.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7408.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7409.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7411.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7412.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7413.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7417.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7418.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7419.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7421.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7423.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7424.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7425.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7427.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7428.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7430.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7431.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7432.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7433.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7434.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7435.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7437.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7438.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7440.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7441.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7442.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7443.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7446.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7447.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7448.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7451.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7452.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7454.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7456.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7458.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7459.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7461.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7465.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7466.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7467.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7469.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7470.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7471.jpg,training,Normal,Normal,normal_clean_mucosa
64440803f87b4843_7474.jpg,training,Normal,Normal,normal_clean_mucosa
