source,cv_dataset,cv_split,filename,path,pdq_hex,pdq_quality,pdq_min_dist_to_kvasir,pdq_nearest_kvasir_file
cv2024,KID,training,normalcolon5.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon5.jpg,00010101010000010001000101000100000000010000010101000101000001010100010101010000000000010100010101000100000100000101010000010000010101000001000000000101010100000001000001010001010100000001000000000100010000010001010001010001000001010101000000000101000001010000000100000000000101010100010100010000010001010001000001000001010001010001010101000100010000010100010100010100010000010001010001010100010001010100010100000000000101000001000100000101000001000000010100000100010000010001000001000001000000010101000001010101,100,94,d7a271f233ba4a40_5245.jpg
cv2024,KID,training,normalcolon50.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon50.jpg,00010101010101010000000001010101010101010000000000010101010101000101010101000001000100000100000001000000000100000100010000010000010000010100000000000000010101010000010100000000000101010101000000000101000000000001000001010000000101000000000101000000010100000001000000000101000001010101000000010100000101000000010101010100000100000001010001010101010100000100010101010100010101010101000001010100010101010101010101000000000000000000010000010101010100000101010001010001000000000000000101000100000101010001000000000001,100,94,bca26705313a4644_23153.jpg
cv2024,KID,training,normalcolon51.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon51.jpg,00010101010000000000000101010001000100000001010101010101000000000101010101000001000000010101000000000000000101010000000000000001010001000101000000010101010000000101010000010000000100000001010000000100000000000000010101000000010000000101010100000101010101000001000000010000010101000101010001010101000101000100010100000101000101010000010101000101010000010100000000000001010000000101010000000101010100000101010101000001000101010101000000000101000000010101010000000001010000000001000001000100010000010101010101010100,100,100,3ada4222967f421d_2154.jpg
cv2024,KID,training,normalcolon52.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon52.jpg,00010101010101000001000101000001010100000001000001000000000001010101010101000100000100000100000101010001000100000100000100010101010101000100000000010001010000010100000100000100000100010000010100000000000000000001000101000101010000000000010101010100010000000000000100010001000101010100010100000001010101010100010100010100000100000001010001010100010000000100010101000100000100010100000001000101010101010100010101010001000101000001010000010100000100000000000101000001000000000000000101000000010101010100000001000101,100,106,07c1fa15a20a4398_1648.jpg
cv2024,KID,training,normalcolon53.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon53.jpg,01010000010101010001000101000101010001000001000000000000010001010101010001010101000001000101010000000000000000010001010000000101010101000100000000010101010000010000000000010001010100010100000101000000000000010000000001010001000101000101000101000001010000010000000100010000000101010101010101010101000100010101010000000000000100000101010101000100010100000100000101000000010000000100000101000101010001010100010001000001000001010001010000010001000101010001010000000000000100000001000001000101010000000101010000010100,100,96,bca26705313a4644_22990.jpg
cv2024,KID,training,normalcolon54.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon54.jpg,00010101010001000001000001010101000101000001000001010100000000000101010101000000000100010100000000000100000100010100010001000001010001000100000000010100010101000100000101010001010101000001010000010100000000010001010101000001000100010000010101000101000001000000000100010001000001010100000101010000010100000101010000010101000000010000010101000101010000010000010100000101000000010000000101000100010101000100010001010000000001000000010100000000000000010101010001010100000100000001000101010000010100000101010001010100,100,100,7a47e8eacea04e64_63491.jpg
cv2024,KID,training,normalcolon55.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon55.jpg,00010101010001000000000101010100010101010001000000000101010000000101010101000000000000010100010001010001000100000000010001010000010001000100000000010001010101000001000100000000010001010101000000000000000000000001010101010101000000000100000001000101000100000001000100000001000101000100010001000100000001010100010100010000000100000001010101010100010001000101000100010001010101010001010001000100010001000101010001000001010100010001010100010001000000000101010001010101010100000001000001010000010001000100000000000101,100,96,131368cc17e44240_28983.jpg
cv2024,KID,training,normalcolon56.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon56.jpg,00010100010101000001000001010000010101010100000101000101000101000101010001010101000001010100010001000101000000000101000001000000010101010100000000000000010101000001000000000001010101010000010101010101000000000001000001010001010000000000000001010000010100010000000000010001000001010100010100010101000001010101010000010001000000000101010101010100010100000000010101010100000000000001010001000101010001010101010001000000010100000101000001010000000100000000010001000100000000000000000000010000000000010100010101010101,100,102,dca1377dec974312_3728.jpg
cv2024,KID,training,normalcolon57.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon57.jpg,00010100010001010001000101010100000101000100000000010000010101000101010101010000000101000100000001000100010000010001010101000100010001000100000000010000010100000001000100000001000001000100000101000000000000010001010001000000000001000001000100010100010000010001000100010001000101000101010100000001000100010100010001010001000001010101010101000100010100010001000101000100010001000101000001000100010101000100010001010000010001000100000100010001000101000000010000000100010100010001000101000001000100010100010100000100,100,100,df6b47bafe5143f5_2847.jpg
cv2024,KID,training,normalcolon58.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon58.jpg,00010101010000000000000101010000010001000001000001010000000100000101010101000000000100010101010001010000000000010100000001000101010001000100000000010100010000000100010100000000010001010001000101010000000000000001000101010001010100010001010101010100000101000001000100000001000101010101010000000100000001000101010100000100000000010100000101000101010001010000000001010100000100000001010001010100010101010100010001000000000101010001010001000001000101000001000101000100000101000001000001000000000100010100010101000101,100,104,131368cc17e44240_31208.jpg
cv2024,KID,training,normalcolon6.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon6.jpg,00010101010001010001000101010000010000010001010000000000010101000101010001000100000000000101010001010001000101000100000000010000010001000100000100000101010001000000000000000000010000010101010100000100000100000000000001000101000000000001010001010100000100000001000100010000000101010101000001000001010001000101010100000101000000010000000101000100010000010101010101010101010100010000000000000100010101000101010101000001000101000000000000000000010001010101010101010101010101000000000100000001010001010101010100010000,100,100,ed02f27ef36f483e_58578.jpg
cv2024,KID,training,normalcolon61.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon61.jpg,00000100010000010001000000010101010101000100000000010101010001000100010001010001000000000101000001000100010000010101000001010001010001000100000100010000010001000100010000010001010101000100000101000001000000010001010001000001000100010001000100010001000000010001000100010001000001000101010100000000000100010100010001010100000100000100010001000100010001010100000001000100010001000100000101010100010001000100010101010000000001000100010100010101000100010100000100010101010100010001000000010101000100010000010000010000,100,100,5bb1d3cc7dc64cec_21476.jpg
cv2024,KID,training,normalcolon63.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon63.jpg,00010101010000000000000101000101000101010000000001000101010101010101010101000101000100000101010101000100000000000100010100010100010101000100000000010001010101000101000000010000000100000101000001000000000000000001000101000001000100000001000101010101010100000000000100000001000101010101000001000101000001010100010100000100000100010101010101000101010000000100000001010100010001000001000101010100010101000101010001000001010100000101000001010000000000010100010000000000000000000000000100000101000001010000000101000001,100,102,8ebf0e483cac48d6_7225.jpg
cv2024,KID,training,normalcolon65.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon65.jpg,00010101010101000000000101010101010001000100000000010100000000010101010101010100000000010101010000000000010100010001010101000000010101010100000000000001010101010000000001010001000000010101010100000000000000000000000001000000000001010101000101000000010000000000000000000000000101010101000001010101010100010100010001010001000101010000000001010101010100000101010101000000010001000001000101010101010101010101010101010000000000010000000001010000000000010100000001000001010101000000000001000000000000010101010101010000,100,94,64440803f87b4843_7292.jpg
cv2024,KID,training,normalcolon66.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon66.jpg,00010101010100000000000101000100000101000001000001000001000001010101010001010000000000010100010000010100000100000100000100000100010101000101000000000001010001000000000000010000010000010100010000000100000100000001000101000101000001000001000001010101000000010000000000010000010101010101010101000101000101000101010100000001010001010001010101010100010000000100010100010101000000000000010001010001010001010101010001000000010100010000010100000100000001010101000101000101000101000000000001010001010001010001010000010100,100,96,7a47e8eacea04e64_51623.jpg
cv2024,KID,training,normalcolon67.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon67.jpg,00010101010000000000000101010100010101010100000101000101010000000101010101000000000000000101010001000000000000010100010101000001010001000100000000010101010000000000000100010000010001000001010100000000000000010001000101000101010100010001000101000100000000000001000000010001000101010101000000000100010101010100010000010101000101010101010101000100010000000101000000000000000101000001000101000100010001000101010101010001010101010101010000010000000000000100010001010101010000000001000100000000000000000101010100000101,100,100,fb86bc87d3874cd7_5298.jpg
cv2024,KID,training,normalcolon68.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon68.jpg,00000101010101000001000001000000000101000000000001010100000101000101010001010000000101000101010100010100000000010001010000010000010001000101000100000100010101000101000101000001010001010000000000000100000000000000000001000001000100000000010001000101000000010000000100010001000101000101010001010001010101000101010101000101000100000101010101000101010000010100000101000100000000000101010101010101010101010100010101000000010000010001010101010000000101000001010000000100000000000000000000000100000100000101010000010101,100,100,131368cc17e44240_30583.jpg
cv2024,KID,training,normalcolon69.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon69.jpg,00010100010000010000010101010101010101000100000001010101000001010100010101000101000000010100010001000001000001010000010000000000010001000100000100010000010000010000000000010101010000000001010000000000000000010000010101010001010000010001000101000100010100010001000000000001010101000100010100010001000100000100010101010001000100010001010001010100010001000100010001000100010101010001000001010100010001000100010001010001010000000001010100010001000000000000010001010100000100000001000000010101000001000101000001000101,100,98,0531325b64674948_4711.jpg
cv2024,KID,training,normalcolon7.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon7.jpg,00010101010001000000000001010100000001000000010100000101000000000101010001010100000100000101010101000101000000010100000101000001010001000100000000010101010001000001000101010001010100000001010001000000000000010000000101010000010101010001010101010100000000010001000100010001000101000101010000000101000101010000000101000001000100000001000001010100010000010101000001000100010000010101010101000101010001000100010001000001010000000001010000010000010100000100010000010001000000010001000100000100000000010101010100000100,100,104,3ada4222967f421d_10736.jpg
cv2024,KID,training,normalcolon70.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon70.jpg,01010101010100000001000001010000010000010001000001010000000101000101010101010000000101000101010101000100010000000101010100010101010001000101000000010000010001010001010001010101000000010000000000000000000100010001010001010001000000000000000101010100000101000001000100010000000101000100010001010001000100000000010101000001010101010001010001000101010000000000010000010100010001010100000101000100010101000100010101000001010001000000000001000101000000010000010101000000000000010000000101010100000101010001000100000000,100,100,5e59c7fdb16c4228_9667.jpg
cv2024,KID,training,normalcolon71.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon71.jpg,00010100010101000001000001010100010001000000000101000101000000000101010001000001000100000101010001000000000100010001010100010100010001000100000100010001010000000100000101010101010100000100010101000000000000010001010101000000000100010001000101010000000001010001000100010001000101010100000100010100000101000100000000000101000100010001010001010100010000000101000100010100010001000001010101000100010001000100010001010001000101000000010101000000000001010001000001010001000000010000000101000000010100010001000100010100,100,102,89cdd41258c542c5_12892.jpg
cv2024,KID,training,normalcolon72.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon72.jpg,00010101010100000001000001010100010001010001000001010100010100000101010001010000000000000100010100000000000000000100010100000001010001000100000000000001010100000100000000010101010001010000000100000000000000000001010101010000000000010000010101000101000101000000000000000001000101010101010001000101010001010101000000010100000101000101010101010101010101000101000000010000010000010000000101010101010101000101010101010000000101010101000100000001010001010001010001000001000001000000000001000000000001000101000001010100,100,98,5e59c7fdb16c4228_2813.jpg
cv2024,KID,training,normalcolon73.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon73.jpg,00010101010000000001000101010001010001000000000100010100010000010101010001000000000100010101010001000100000100010101010101000001010001000100000000010100010001000100000100010001000101000100000101000000000000010001010101000001000001000001000001000100000000010001000100010001000101010101000101010001000001010100010001000001000100010001010001010100010000010100010001010000010000010001000101000100010001010100010001000000010100000100010000010000010100000101010001000000000100000000000100000101000100010101010100010000,100,96,64440803f87b4843_7291.jpg
cv2024,KID,training,normalcolon74.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon74.jpg,00010101010001000001000101010100010000010001000101000101000100000100010101000000000100010101000000000001000101010101010000010000010001000100000000010100010000010001000100010101010001010001000101000100000000010001010101000001010101010100010001000000000000010001000000010001000101000100000001000001010001000100000100010001000000010101000001010100010000000101010001000101000100010000010101000101010101000100010001010000000000000000000000010000000101000001010001000000000000000000000101010101000101010100010001010101,100,94,8ebf0e483cac48d6_13157.jpg
cv2024,KID,training,normalcolon76.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon76.jpg,00010101010000000001000101000101010001000000000001010101000001010101010001000000000100010100010101000001000000010101010000000000010001000100000000010100010000000001000100010001010001000100000101000000000000010001010101000001000101010001000001000100000100010001000100010001000101000101000101000001010001000101010100010001000100010101010101010100010000000101010100000100010100010000000001000100010101000100010001000001000100000001000001010001000000010101010000010001010000010001000001000000000001010001000100000101,100,98,131368cc17e44240_5616.jpg
cv2024,KID,training,normalcolon79.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon79.jpg,01010101010100000001010001010100000000010100000001010101000000000101010001000101000101010001010101010001000100000101010001010101010100000100000000000000010001000001000100000001010101000101010000010000000000000000010001000101000001000000010001010001000001000000000100000001000101010100000101010001010001010100000100000100000001000101010101010101010001000000000001010100000001000100000100000001010001010100010101000000000001000001000101000001000000000101010101010000010001000000000101000001010100000000010001010001,100,98,48579eec79784294_5898.jpg
cv2024,KID,training,normalcolon8.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon8.jpg,00010101010000000000000101010000010100010100000101010101010001000101010101000001000000000101000001010100000100010000010001010001010001000100000000010100010101010000000100010000010101000001000001000000000100000000010101000001010101000100000101010100000001010000000100000001010101010101000001000101000101000001000000010100000000010001010101010100010100010101000101010101010000010001000001010101010001010101010001000000010000000101010000010001000000000001010000000000000000000000000000010100000000000001010101000001,100,100,04a78ef00c5245e0_13042.jpg
cv2024,KID,training,normalcolon81.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon81.jpg,00010101010000000000000101000101010001010000000001000101010000000101010001000100000100010101000100010000000000000101010000010001010001000100000000000101010001000000000000000000010101010001010000000000000000000001000101010001000100010001010101000001000101000001000100010001000101000101010001000100010000000100010101010001000001010001000101010100010000000101010001010001000100000000010101000100010001000100010001010001000100000001010100000101010101000100010001010000010001010001000101010001000000000100010100000101,100,102,5bb1d3cc7dc64cec_16601.jpg
cv2024,KID,training,normalcolon83.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon83.jpg,00010101010100000000010101000001000101000000010100000000010100000101010101000000000100010100010001000100000100000000000001010000010101000100000000010000010101000101000100010000010101000101000101000001000100010000010101000001010000000100000100010100010100010001000000010001000101010100010000010000000101000001010100000000000100000100010101010101010101000100010100010100010101000001010101010101010101000100010001000001000000000100000100010000000100000100000001010000010000000000000101010101010000000101000001010000,100,106,c11b28a8b2344716_27343.jpg
cv2024,KID,training,normalcolon84.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon84.jpg,00010101010000010001000001010000010101010101000000010100010000000101010001000001000000010100000101000101000000000000010101010000010001000000000000010100010101010000000000000001000101010101000001000100000100000001010001010000010100000001000000010101010000000001000000010001000101010100000000010001000001010101010101010100010000010100010101010100010000000000010101000001010001000100000101010101010001010101010001000001010101000101010101010100000000010100010101000100000000000000000000000101000101000000000000000001,100,94,eb0203196e284797_7172.jpg
cv2024,KID,training,normalcolon85.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon85.jpg,00010101010001000001000101010001010101010100000000000101010000000101010101000000000001010100010001010101000000000000010101010000010001000100000000010000010101000001000000000000000001010101000001000000000000000001010101010001000100000000000001000101010100000001000100010001000101010100010100010000010001000101010100010000000100010001000101010100010000000100010000010101010100010100000001000100010001010100010001000001010100010001010101010000000001000101010001010100010000010001000101010100000000000100000000000001,100,98,4560e83f9afc4685_6866.jpg
cv2024,KID,training,normalcolon87.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon87.jpg,00010101010001000000000101010100010101010001010001000101000101000101010101010001000000010101010001000100000000010000000001010101010001010100000000000100010001000001010000000000000100010000010000000000000000000000000101010100010000000000000000000100010101000000000000000001000101010101010000010000000000000101010101010001000100010001000001010101010101000101010100010000010101010001010001010101010101000100010001000100010101010101010100010000010000000001010001010001000100000000000100000000000000010100000000010101,100,102,d369e4f163df4aba_8221.jpg
cv2024,KID,training,normalcolon88.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon88.jpg,00010100010001010001000001010000010001000100010100010100010000010100010001000100000000000101010101000100010000010000000001000000010101000100000100010100010100010000000000010001000101000100000101010100000100010000010001010000000001000001000101000100010101000000000000010001000001000101000101000001000100010100010100010101000100010001000101000101010100000000000100000100010001010100010001000100010001000100010101000000010001010100010101010101000100000001010101000101000100010000000100010001000000010000000100000101,100,100,fb86bc87d3874cd7_10526.jpg
cv2024,KID,training,normalcolon9.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon9.jpg,00010100010000000001000101000000010101000100000100000101010100000100010001000000000100010101010001000100010000010000010101000001010001000101000100010100010101000100010000010001000001000100000001000101000100010001000101000101010000010001000100010100010100000001000100010001000001000100010100010001000100000100010000010100000100010000000101000100010000010100010001000101010001010000010101000100010001000100010001000001010001000000010000000101000000010101010001010101000101010000000000010001000101010001000000000100,100,92,8a00709108cd4e2b_4789.jpg
cv2024,KID,training,normalcolon92.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon92.jpg,00010101010001000001010101010000010001000000000001010100000100000100010101000001000001000100010101000001000100010001010100000001010001000100000000010000010101000000000100010101010001000100010000000000000100010001000001000000010101000001010101000001010000010001000100010001000101010101010100010100000101000100000001010001000000000101010001000100010000000000010100000100000001000101010001000100010001010100010001000001000100000101000101000001000000000101010101010001000000010001000101000001000001000101010000010101,100,98,3c8d5f0b90d7475d_3588.jpg
cv2024,KID,training,normalcolon93.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon93.jpg,00010101010000000001000001010000010101010101000101000100000100000100010001010001000001010000010001010100000100000000010100010000010001000101000000010000010000010100000101000000000100000101010000000001000000010001010001000101000000010001010000000101000101010001000100010001000001010100000100010001000001000001010100000000000000010001000001000100010001010101000100000101010101010000010100010100010001000100010001010001000101010100000001010000000001010100010101010000000101000001000101000101000001010001000101000001,100,104,4560e83f9afc4685_7005.jpg
cv2024,KID,training,normalcolon94.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon94.jpg,01010101010100000000010101010000010101010100000000000101010100000101010101000000000001010101000001010101000000000000010101010000010101000000000000010101010100000000000000000000000101010101000000000000000000000001010101000000000000000000000101010101010000000000000000000001010101010100000000010000000101010101010101000000010101010101010101010101010000000101010101010101010101000000000001010101010101010101010000000000010101010101010101000000000000010001010000000001000000000000000100010100000000010000000000000101,100,80,04a78ef00c5245e0_48592.jpg
cv2024,KID,training,normalcolon96.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon96.jpg,00000101010000010100000100000101000101010000000001010001000000000101010101000001010000000101010001000101010000010100010000000101010101000100000000000101010101000001010000010000010000010101000000000100000000010000000101010000010000000100000101000100010101010000000000010001010101010101000001010000000101010101000001000001000101010100010101000101010000010000000001010001000001010100000001010100010101010100010101010000000001010001010000000001010000010101000001010000000101000000000001010000000001000101000000000001,100,100,ed02f27ef36f483e_14240.jpg
cv2024,KID,training,normalcolon97.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon97.jpg,00010101010001000001000101010000010101000000000001010101000000000101010001000001000100000101010101000101000100010101010101000000010001000100000000000101010101000000000000010001010000000001010101000000000000010001010101000000000100000000010001000100000000010001000100010001000101010101000001000101010001000101010100010000000000010001010101000100010000000101010000010101010100000000010101000100010001000101010001000001010000010101000000000001000001000001010101000000000000010001000100000100000001000101000101010101,100,98,df6b47bafe5143f5_10107.jpg
cv2024,KID,training,normalcolon98.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon98.jpg,00010101010001000001000001000101010001000000000101000101000000010100010001000001000100010101000000000100000100010101000000000101010001000100000100000101010001010001000100010001000101000101000001000100000100010001000001000001000101010001010101000100010000010001000100010001000101010100010001000100010001010100010000010001000101010001000101000100010000010100010100000001000001000100000101000100010001000100010001010001000100010000000101000001010001000001010001000000000100000001000100000101000001000100000101010000,100,102,89cdd41258c542c5_9816.jpg
cv2024,KID,training,normalcolon99.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normalcolon99.jpg,00010101010100010001000101000101010101010101000100000101010001010101010101010000000001010100000101010100010000000000010001010000010101000100000000000101010100000100010000000000000100010100010000000000000000000001000101000000000100000000000000010100010000010000000000000001010001010100000101000101000000010100010101010000010001010001010101010100010100000101000001010101010101010100010001010101010101010101010101000000000101010000010001010100000000010001010001000000010000000000000000000000000100010000000000000001,100,96,d7a271f233ba4a40_6385.jpg
cv2024,KID,training,normaleso1.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normaleso1.jpg,00010100010000010000000101010100010101010000000001010100010001000101010101000000000100010101010101010100000100010000010000010000010001000100000100010000010001000001000000010000000100010100010001000000000000010001000101010000000001010000010001010101010000010001000000010001000101010100010101000100010000010100000000010100000100010000010101000101010000000000000000010100010100000001010001010100010101010100010001000001000001000000010100000101010001000100010001000101010001000001000100010101010001010000010000000001,100,104,eb0203196e284797_1675.jpg
cv2024,KID,training,normaleso10.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normaleso10.jpg,00010101010001000001000001000101010001000001000000000100010100000101010101000000000101010100010001000000000100000001010000000001010001000100000000010101010100000001000000010001010101010001010001000000000000000001010001000101000000000000010001000100010000010000000100010001000101000100000101010101000001010100000100000100000101010001010101010101010000010101010000000001010100000001000001010100010001010101010001000000010000010100000001010100000001010001010001010001000000000001000101000101000000010100000101010101,100,100,dc221ccc65d34010_16553.jpg
cv2024,KID,training,normaleso100.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normaleso100.jpg,00010101010001000001000101010000010001010001000001010100000100000101010001000000000100000101000001000001000100000001010101000000010001000100000000010101010001000001000100010000010001000001010100000000000100010001010101000001010000000000010101010100010000000001000100010001000101000101010101010100010001000101000100010100000100000100010101000100010000000100010100010100010100010000000101010100010001000100010001000001010100010000010100010100000001000000010100010101000100010001000001000000000000010100000001000101,100,98,64440803f87b4843_7260.jpg
cv2024,KID,training,normaleso102.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normaleso102.jpg,00010101010001000000000101000100010000000001000101000101000000000101010101000000000000010101010100000000000100010100010000000001010101000100000000010001010001000001000100010101010001000000000101000000000000000000010101010000010101010101010101000000000001000000000000000001000101010101000101010100010001000100000000010101000101010001010101010101010000000100010000010001000000010000010101010101010101010101010001000000000000000000000100000001010101000000010101000001010000000000000001010101000101000101010001010100,100,100,04a78ef00c5245e0_48591.jpg
cv2024,KID,training,normaleso103.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normaleso103.jpg,00010100010000010001000101010001010001000001000100010101000100000100010001000001000100000101000101000100000000010101010000000101010001000100000100010100010000000100000100010001000101010001000000000000000100010001010101010000000100010001000101000000000001010001000100010001000101000100000100000001000101010100010001000000000100010101010001000100010100000100010001000100010001000001000101010100010001000100010000000001010001000101010000010001010100010000000101010000000100010001000101000001000100010001000101010100,100,96,fb86bc87d3874cd7_7224.jpg
cv2024,KID,training,normaleso104.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normaleso104.jpg,00010100010001000001000101010000010101000101010100000000000101000101010101000000000101010100000001010100000000000000000001010101010001010100000000010101010000000000010000000001010101010100010101000000000000000001000001010100010100000001010101000101010000010000000100000001000101010100010100000001010001010100010001010000000101010001010101010101010000010100000000010001010101010001000001010100010001010100010101000000010101000001010000000001000000000000000101000001010001000000000000010100000101000000010000000001,100,102,d7a271f233ba4a40_11173.jpg
cv2024,KID,training,normaleso106.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normaleso106.jpg,00010101010000000001000101010000010101010001000000000101010001000101010001000100000000000101010101000001000100000100000000010001010101000100000000010000010001000000000000000000010101010101010001010000000000000001010101010000000001000100010001000101010101000000000000000001000101010101010000000000000101010101000100010000000001010101010101010100010001000101000101010101010100010000000001010101010001010100010001000000010001010000000000000001010001000001000100010001010001000000000001010100000001010101000000000101,48,104,64440803f87b4843_9596.jpg
cv2024,KID,training,normaleso107.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normaleso107.jpg,00010100010001010001000101000001010001010001000101000101000001000100010001000001000100000100010101000001000100010100010100010000010001000100000100010000010000010001000100010000010001010001000001000000000100010001010001000001000100010000010001000101000100000001000100010001000101000100000101000100010001000100000100010001000100010001010001000100010000010100010001000100000100010001010101000100010001000100010001010001000100010001000100010000010001000100010001010001000100010001000101000100000001000101000001000101,100,86,3ada4222967f421d_2748.jpg
cv2024,KID,training,normaleso108.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normaleso108.jpg,00010100010001010001000101010001010001000001000101000101000100000100010001000000000100010100000101000001000100000100000000000101010001000100000000010000010001010001000100010100010000000001010101000100000100010001010001000001000100010100010001000100000101000001000100010001000101000100000100010100010001000100000100010001000100010001010001000100010000010100010000010100010100010000010001000100010001000100010001010001010001010001000000010001000001000100010101000001000000010001000101010100000001000101010001000101,100,94,3ada4222967f421d_2748.jpg
cv2024,KID,training,normaleso11.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normaleso11.jpg,00010101010100000000000101010001010101010100000000000101010101010101010101000000000101010101000001010101010000000000010101000001010101000100000000000101010000000000000000000000000101010100000000000000000000000000010101000000000000000000000100010101010000010000000000010000000101010101000100010101010101010101010101000000000101010101010101010101010100000101010000000001010101010100000001010101010001010101010001000000010101010101010101000000000000000101010000000001000100000000000000000000000000000001000000010001,100,88,04a78ef00c5245e0_48592.jpg
cv2024,KID,training,normaleso110.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normaleso110.jpg,00010101010001000000000101010100010000000000000101010000000000010101010101000000000100010101010001000000000101010100000001010100010001000100000000010000010101000000000100010101010001000001010001000000000000010001010101010000010101010001010101000100000101010001000100010001000101010100000101010000000001000100000000010101000100010101010001000100010000000000010100000100010000010001010001000100010001000100010001000001010000000000010101010001010101000000010001000001000000010001000101000001010100000101000001010000,100,96,04a78ef00c5245e0_12396.jpg
cv2024,KID,training,normaleso111.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normaleso111.jpg,00010101010101010000000001010101010000000000000101010100000001000101010001000000000100010101010000000000000101010101000000000101010001000100000000000101010100010001000100010101010101000000010101000000000000010001010101000000000101010101010101000000000000010001000100010001000101010101000001000100010101000100000000000001000101010100010101000100010001000001000000010000000000000101010101000100010001000100010101000000000100000001000000000001000001000000010100000001000000000001000101010101010001010100010101010100,100,96,bc84479c66fe4da6_24639.jpg
cv2024,KID,training,normaleso112.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normaleso112.jpg,00010101010001000001000101000001010001000001000101010101010001010101010101000000000101010100000101010101000100010001010100000000010001000100000000000101010000000001000000010000000001000000010100000000000000010001010101000001000100010000010101000100010101010001000100010001000101010100000000010100010101000100010100000000000101010101010101010100010000010000010000010100010101010000000001010100010001000100010001000001000001000000000000000000000101010000010000000000000100000001000101010101000101010101000000000100,100,96,5bb1d3cc7dc64cec_16608.jpg
cv2024,KID,training,normaleso113.jpg,<CV2024_ROOT>/Dataset/training/Normal/KID/normaleso113.jpg,00010101010001010001000101000001000001000001000101010100000100000101010101000000000101010101000100000000000100010100010000000001010001000100000000010101010000010000000100010001010001000100000101000000000000000001010101010000010001010001010101000000010000010000000000010000000101010101000001010101000101010100000000000001000100000101000101010101010100000001010000000000010000000001010101010101010001000101010000000000000100000000000001000101000101000001010001010001010000000001000001010101010000010101010101010000,100,98,64440803f87b4843_7648.jpg
