source,partition,cv_dataset,cv_split,filename,path,phash,dhash,min_phash_dist_to_kvasir,min_dhash_dist_to_kvasir,nearest_kvasir_file
cv2024,training_SEE-AI,SEE-AI,training,image00336.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00336.jpg,d0ca06b5074b5bbe,f0e0b1d09cb8b8f8,10,8,af9bd7d0e43741e3_30241.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00337.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00337.jpg,c0c227671e1e3fcc,c4c090b0e0c0c8c4,16,5,d369e4f163df4aba_14202.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00338.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00338.jpg,957d40010efc5f9b,f09c38387c78b0f0,12,10,131368cc17e44240_4484.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00342.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00342.jpg,95cc01974ecb7a72,f0f0b0e06c58d8cc,14,9,8885668afb844852_8145.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00343.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00343.jpg,c4db53e0032c6e3f,e0f070e4d4b6a6e8,14,9,5e59c7fdb16c4228_3383.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00345.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00345.jpg,94cb4560432e7b3f,e0f070e4dcacaecc,10,9,dac1e27f7e4d4ef5_4645.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00346.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00346.jpg,d4cb00a217b65bcf,c0b27064cc9ca6ec,10,9,fb86bc87d3874cd7_7157.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00357.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00357.jpg,c1ca1237178d6b67,e0f0e0f0ccf8f0f0,12,4,64440803f87b4843_9652.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00358.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00358.jpg,c5c012374ecb6e1f,e0b0e0e2c64cb8f0,14,8,4560e83f9afc4685_6730.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00359.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00359.jpg,d4c011334f0d7b3f,f0f0f0e34e98b0f0,12,8,0728084c8da942d9_22850.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00362.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00362.jpg,c5c013364f0f7a1f,f0f0f1e2c6ecf0f0,12,7,5e59c7fdb16c4228_38265.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00363.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00363.jpg,c5c912360f896f1f,e0f0f0f0c6ccf0f0,10,7,fe5d372e43f94f68_2252.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00367.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00367.jpg,c03b03ec13b41ff5,c0821090d030b0f0,12,6,6cb700585c4f4070_26512.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00375.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00375.jpg,9436139947cc5bb3,d8ae2ce4f4b0b0f0,10,10,dca1377dec974312_3723.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00376.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00376.jpg,906d4392163d6f3e,d8b87134bcf8fcf8,12,9,64440803f87b4843_5814.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00382.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00382.jpg,95c1543f17386ad3,f0f091707a73b4f0,12,11,07c1fa15a20a4398_4945.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00393.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00393.jpg,c1d81437466cdb37,f0f8f1e3ccd8f2f0,12,9,bca26705313a4644_23221.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00406.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00406.jpg,c54f11b256657b91,f8f062e46cb892f0,10,11,7a47e8eacea04e64_52286.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00411.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00411.jpg,913b40ec1f3d1bd2,d0d4d878f0f0f0f0,12,6,ad91cf7ca91440aa_5957.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00422.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00422.jpg,c195144f43fa6b6c,f0f0b2f3c343a0d0,12,9,0531325b64674948_10336.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00434.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00434.jpg,c13b03b40fe43fe1,c88803008080b0f0,16,7,64440803f87b4843_5744.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00437.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00437.jpg,c1c954393b6666e6,d0d0e1c3dbe3e6dc,12,9,0531325b64674948_10279.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00439.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00439.jpg,c16d179616b84e7a,f092939381c192c0,12,9,5bb1d3cc7dc64cec_34112.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00440.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00440.jpg,c597109a0f6c7e9c,f0a0c7c3c38786c0,14,8,5bb1d3cc7dc64cec_16630.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00441.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00441.jpg,ccf813848fce3a63,e0821161e3e3e4e0,18,10,131368cc17e44240_30462.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00442.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00442.jpg,94c545264a474fbf,e4b0f8e8ecf4e4f0,12,8,fb86bc87d3874cd7_13510.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00443.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00443.jpg,c0d211b91b793e9e,d8cce5d5a5e3c2f0,16,13,64440803f87b4843_18433.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00444.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00444.jpg,c1d416674bd81e6d,d494f0d0d2e2f0f0,14,6,0531325b64674948_10336.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00446.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00446.jpg,c46c17234fcc4e76,e08eb5b3c3e3b2f0,16,12,04a78ef00c5245e0_11636.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00447.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00447.jpg,d43c52c303271f6f,f0b030f0f0f0f0f0,10,4,64440803f87b4843_9569.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00526.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00526.jpg,c06217db4f341bcd,e884878783d1b2f0,12,11,af9bd7d0e43741e3_29542.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00529.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00529.jpg,c52512db4b9a2ff0,d0d2e662e2f2b0f0,12,9,48579eec79784294_5144.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00531.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00531.jpg,c42a03ff07f87f80,cce081a1e02082e0,12,10,3c8d5f0b90d7475d_11418.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00532.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00532.jpg,d1cb06914f8e3b4e,f0f0d0d0d898b4e4,16,8,dca1377dec974312_6037.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00537.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00537.jpg,953e43ac4ae56ec1,fcfcf0f0f0f0f0f0,14,3,3ada4222967f421d_2748.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00540.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00540.jpg,c09c11416b6e6eef,f0f0e0f1f1f1f0f0,16,5,04a78ef00c5245e0_48811.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00541.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00541.jpg,913f42794fe94a32,fcfcf8f8f8f098e0,14,5,b2134f4a6f864613_3816.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00542.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00542.jpg,d54c12ee5aa62ea5,e0f0e0e0f0e4c8d8,16,6,04a78ef00c5245e0_13009.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00543.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00543.jpg,9462439d3ad94fc6,f0f0ec3c3cf8f0f0,14,7,b2134f4a6f864613_16110.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00544.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00544.jpg,9d3a422763c91bb5,f8b838707870f0e0,14,8,3ada4222967f421d_2504.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00545.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00545.jpg,c16507ea5b094fb5,c0868a9a189392f0,14,11,64440803f87b4843_17877.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00546.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00546.jpg,959f4063169f1bf0,f8f2786c8eebe2e0,10,11,64440803f87b4843_19405.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00552.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00552.jpg,c19916614f366bea,d09cd8ccc0c6ccc8,16,9,64440803f87b4843_18322.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00554.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00554.jpg,d499456c1a374fc6,f0d0d8b8a4a7aee0,12,12,7a47e8eacea04e64_63514.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00556.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00556.jpg,c09917645bb22f6b,c89ac9d1e3e6ece8,16,12,3ada4222967f421d_5624.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00564.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00564.jpg,c36305855fa51eda,c28b89c8c0c0e2f0,12,8,fe5d372e43f94f68_2313.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00566.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00566.jpg,c46e0191137b6fd3,d4a64704b0e0f0f0,12,9,5bb1d3cc7dc64cec_13840.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00567.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00567.jpg,c162159d569d4bd6,d082c3a1a153b2dc,10,9,5e59c7fdb16c4228_45160.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00568.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00568.jpg,d46e09ac16737b4c,f0f0d8cce4f0f0f8,16,5,5e59c7fdb16c4228_45145.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00569.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00569.jpg,91cc13074e5a6e3f,f4f4b0f0e4c898f8,14,8,c7084b3556e34619_58772.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00572.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00572.jpg,941e43e15e8b3f64,f0b47078bcd8d8f0,16,9,64440803f87b4843_19181.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00574.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00574.jpg,c04713935ed52f4e,ecc2e3e3818382c0,14,8,3ada4222967f421d_5676.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00575.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00575.jpg,c52f13911f661fc8,ccce6766a28280c0,12,10,fc32def0e7194981_31204.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00578.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00578.jpg,85cd599b16245b67,f0e2c6868c9bb6dc,12,8,5bb1d3cc7dc64cec_13775.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00583.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00583.jpg,c43811cf5ba71ed4,d89ca68ee0e0c0f0,14,8,4560e83f9afc4685_20360.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00584.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00584.jpg,d16601c64f9d2e6d,e088b870e1f0d0d0,14,8,5e59c7fdb16c4228_34427.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00591.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00591.jpg,953f409647c83e6d,f0bc3c696c3cb2f0,10,11,64440803f87b4843_19179.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00592.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00592.jpg,d46a10254b971fed,c086290907969ef8,12,11,fb86bc87d3874cd7_25214.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00595.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00595.jpg,d09f473c1e730b2c,f0d0989c3c969ec0,14,10,bc84479c66fe4da6_63071.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00596.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00596.jpg,d0680e6673371eb5,f0f0909c9ce8f0f0,16,9,b2134f4a6f864613_10513.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00597.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00597.jpg,94c2402d5f7c6b9b,f4ec8c3c3e3e36fc,14,10,d7a271f233ba4a40_11064.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00598.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00598.jpg,c4b5116e66ed5ab0,f0f0f2e3e3e3f0f0,12,7,dca1377dec974312_14560.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00610.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00610.jpg,d4be03d54a296fc2,f0b0e0f0f0f0f0f0,14,3,c11b28a8b2344716_46591.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00614.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00614.jpg,917346b01ec74f36,d8d858d098d8d0e4,12,8,5e59c7fdb16c4228_8019.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00616.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00616.jpg,85e1431f0f3e5a3c,e09283363664b6f4,14,11,8885668afb844852_8118.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00627.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00627.jpg,c569428a16b53fc7,f0b292b4f0f0f0f0,12,7,3c8d5f0b90d7475d_14458.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00668.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00668.jpg,c43903fc4fb07b8c,d4901020a030a4c0,16,8,0531325b64674948_10043.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00670.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00670.jpg,c099073b1a3e6e76,f0f0f0b190c5c6e4,16,9,04a78ef00c5245e0_48828.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00671.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00671.jpg,c09f17601e733e6c,f0f0f0f0f080c2cc,16,5,dac1e27f7e4d4ef5_22674.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00673.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00673.jpg,943d45d843c35bb6,f0b67cf8fcb0a0e8,10,9,eb0203196e284797_1115.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00675.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00675.jpg,906247ad5a2d3b97,e0a4e8f8f1f3f2f4,12,7,dc221ccc65d34010_37068.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00676.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00676.jpg,c066238f0e9c3fb5,e0c8d0f0e8f0f0f0,14,5,b2134f4a6f864613_10733.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00678.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00678.jpg,c09e33e206ad3b73,f0f0f0e0e0e0e0c0,14,2,fb86bc87d3874cd7_7364.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00679.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00679.jpg,c4c91b7207a63e75,f0f0e0e0e0e0ecd8,14,4,0728084c8da942d9_22818.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00686.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00686.jpg,84d943660e3f5bb1,e0d0b0b6a4c68ec8,16,11,4aebc5cb2d4847aa_28545.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00688.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00688.jpg,d13b14ecd725ca34,f09898d0a8e1e6f0,16,9,8885668afb844852_15796.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00689.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00689.jpg,c47811a747b15f65,d0a221032622a6e0,12,12,bc84479c66fe4da6_63081.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00690.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00690.jpg,c0da152b5e163e3d,e0f0e0e1c3c3cacc,14,8,3c8d5f0b90d7475d_7085.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00691.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00691.jpg,c19f10660b4d3f2f,f0b876cb4f86e2f8,10,11,fb86bc87d3874cd7_13416.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00710.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00710.jpg,c19944761b6c3e6b,f0f0d0d8cccc86c4,12,9,bca26705313a4644_12334.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00757.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00757.jpg,9595407f124b4f3e,f0f0f8f83c7cb2d0,10,8,d369e4f163df4aba_8111.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00759.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00759.jpg,919d537213727a6a,f8f0f0f0f0a080d0,14,5,04a78ef00c5245e0_48824.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00761.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00761.jpg,c51b56a52b521f72,e0e0e0e3e3c2a4e4,14,7,bca26705313a4644_23061.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00767.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00767.jpg,c81e24f3cb64374b,f0e0f4f1f9cc86f0,16,10,fb86bc87d3874cd7_7417.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00771.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00771.jpg,952f41bc06e67ac6,c29253667e38e0c0,12,14,48579eec79784294_13412.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00795.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00795.jpg,d1cb03355ec10f97,f8f0f0b0b8dcdcd0,14,6,6cb700585c4f4070_14858.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00797.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00797.jpg,c42c4ddb13725a9b,f4e6a4a4c8f0f0e0,12,8,c11b28a8b2344716_81979.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00798.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00798.jpg,95f550c35a676a26,f0f0f0f0f0f0f0f0,14,1,fb86bc87d3874cd7_13308.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00801.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00801.jpg,917c449157ce4edc,f492234cd8d8d2c8,10,11,131368cc17e44240_31260.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00807.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00807.jpg,c06915a74b9b3f68,f0d0d1c1c1e4f8f0,12,9,07c1fa15a20a4398_7297.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00808.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00808.jpg,819555c226361fdf,e0f078ede1f1f0f0,12,8,dca1377dec974312_14506.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00810.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00810.jpg,c52713db12f35e30,d8e6e6e4f8f0f2f0,14,6,5e9beaf4e66142c8_49276.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00811.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00811.jpg,c42d16b41f765e32,e4d2c0e0c0e0e0f0,14,4,fe5d372e43f94f68_2316.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00812.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00812.jpg,9426c2d94fe66e46,f0bcacee3e989cf0,16,11,ed02f27ef36f483e_14084.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00815.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00815.jpg,d56a42b19ec52fc1,c09866747878d0f0,16,10,8885668afb844852_8161.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00818.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00818.jpg,c06b119d0f675e5c,c08a01c3e3e0d0f4,12,10,af9bd7d0e43741e3_30277.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00819.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00819.jpg,91cb46655b3c0e67,f0f070b8da72e4f8,12,9,eb0203196e284797_10014.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00821.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00821.jpg,c476139b1b995ad4,cc8686c6ece0f0f0,12,8,b2134f4a6f864613_10808.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00827.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00827.jpg,91c6463952cf3b39,f0f0f8f89c1892f0,14,6,7a47e8eacea04e64_63607.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00833.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00833.jpg,952e56fb5ee00a1c,f0f2f0f8f8f0f0f0,14,3,fb86bc87d3874cd7_25415.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00835.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00835.jpg,893f55db56d01ac1,f4e2f3f3e3f1f2f0,12,9,b2134f4a6f864613_14388.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00837.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00837.jpg,903b557046cf1e37,e49839e39db4c4cc,12,13,b2134f4a6f864613_10521.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00838.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00838.jpg,c53914c2436f4edb,c49a2347dde4e4e4,10,12,dca1377dec974312_6055.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00840.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00840.jpg,c563149b4e6c7b68,e4ca83a7e1d3b6f4,14,12,c11b28a8b2344716_46396.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00864.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00864.jpg,cdb5105e5f4c2b4a,f4be53736363a0f0,14,13,64440803f87b4843_7593.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00865.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00865.jpg,84ca55b516397a3e,e0f0f5e3e6c6b6f4,12,9,0531325b64674948_8500.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00875.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00875.jpg,d44813354bb74f1d,e0b061c1b236fcf8,12,12,04a78ef00c5245e0_13047.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00877.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00877.jpg,953f40f80fe03fe0,fcfe7e7c78388cc0,12,7,c7084b3556e34619_58541.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00890.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00890.jpg,986745bec3d83a31,f0e0b9b97939b0f0,14,10,8ebf0e483cac48d6_13084.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00893.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00893.jpg,95ce52714a855b6e,f0b078f6ba98b4f0,14,11,df6b47bafe5143f5_8894.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00894.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00894.jpg,d43d11d0469c7bc7,fc9e7af4e4f8f0e0,12,7,dac1e27f7e4d4ef5_7350.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00895.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00895.jpg,d03d47e24ba92fd0,c09cbcb8d0c8e0e0,16,8,3ada4222967f421d_5910.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00896.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00896.jpg,c1b4167c5b923e5a,c4e2e2c1d3e2e2c0,16,7,dac1e27f7e4d4ef5_14993.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00897.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00897.jpg,913f04de47f05acc,f83a3f9f4d31a0f0,12,13,c7084b3556e34619_58546.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00899.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00899.jpg,c068073c0ff53fc5,c0808090b0b0f0f0,14,5,c7084b3556e34619_29877.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00903.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00903.jpg,95c0461b4a577a3f,f0f0e0f8f8f8fcfc,14,2,07c1fa15a20a4398_5005.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00904.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00904.jpg,95c150461e6f7a6e,f0f0f0e0f0f0f4fc,14,3,3ada4222967f421d_3424.jpg
cv2024,training_SEE-AI,SEE-AI,training,image00906.jpg,<CV2024_ROOT>/Dataset/training/Normal/SEE-AI/image00906.jpg,95ce62b66a786a26,f8f8f8f8fcf8fcf8,20,4,3ada4222967f421d_2748.jpg
