source,cv_dataset,cv_split,filename,path,pdq_hex,pdq_quality,pdq_min_dist_to_kvasir,pdq_nearest_kvasir_file
cv2024,AIIMS,training,worm1_110.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_110.jpg,01010000000000010100010101000100000100000101000101010001000001000000000100010001010001010101010000000001010100000001000001010000000100010001000001010101010000010000010100000001010001000000010001000001000001010100010101010100010100000101010001000001010100010001010001010100010101000100000000010100010100010100000000000001010000000101010001010101000000000000010001010000000001000001000100010101010001010101010000000000000101000000010100010101010101010001010001010000000100000000000101000001010000010000000100000100,100,82,fb86bc87d3874cd7_30633.jpg
cv2024,AIIMS,training,worm1_1105.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1105.jpg,00000000000000000000010101000000010101010000000101000000000101010000000000000001010101000101010000000000010101010101010000000001000000000001000001010100010101010000010101000000010000010100000000010000000101010100010101000101000100010101000101000001010101010100000100000101010001010101000000000101010000000001010100010101010101010101010001010100000000000101000100000001010000000000000101000101010101010100010000010000010001000100010000010100010100000000000001000100000100010000000100010001010000000100000101010101,100,76,d7a271f233ba4a40_11120.jpg
cv2024,AIIMS,training,worm1_1135.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1135.jpg,01000000000000010000010101010100000001000100010101000000000101000000000100010000000001010101010001000100010000000001010100000000000100000001000100010101010101000000010001000100000101010101000000010001000101010101010101000000010000000101010100010101000000010100000101000101010101010100000000010101000000010101000000000001010101000101010101000100000000010101000001010001000100000100000001000101010001000101000000010001000100010000000101000001010000000100000101010100010000010000000100000000010001000100010001010101,100,76,3c8d5f0b90d7475d_7139.jpg
cv2024,AIIMS,training,worm1_115.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_115.jpg,01010000000000010100010100000101000000010100000101000001010101010000000100010001010001000101010001000001010100000101010000000100000100010000000101000101010000010000010000000101000001000000010100000001000101010100010101010100010000000101000001000000010100000101010001010101010001010100000001010100010100010101000000000001010001000101010001010101000000000000010101010101000000000001000100010100010101010100010100000000000100000000000000010101010101010001010000000000000100000000000100000001010000010101000100000100,100,80,5e9beaf4e66142c8_11786.jpg
cv2024,AIIMS,training,worm1_1155.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1155.jpg,00000000000000010001010101000001000001000100010101000000010000010000000100000001000001010101000000000100000001010100010101000001000100000001010000010101010000000100000001000101010101010001000000000001000101010100010101010000010000010001010100010001010000010100000100000101010001000100010101010000000101010000010101000000010001010101010001010100010000010000010101010000000101010100000000010100010101000101010000000001010101010101000001010000010001000000000100000101010000010000000100000100000001000000010000010101,100,78,fb86bc87d3874cd7_10697.jpg
cv2024,AIIMS,training,worm1_1175.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1175.jpg,00000000000000010100000100000101000000000000000001010101000000010000000100000001000101010100010001000101010101000000000001010101000000010001000101010100010001000000010101000101010000010000000100010001000101010101010101000000010101000101010000010000000101000101010000010100010001010100010000010101000101000000010100000001010000000100000001010100010100000101000101000001000001010101010000010100000101010101010000000001010100010100000001000000010101000100000101000001010000010000000101000001000000000001010000010101,100,86,dca1377dec974312_7891.jpg
cv2024,AIIMS,training,worm1_1195.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1195.jpg,00000000000100010000010001010001000101010100010000000001010000010000000100010000010101000101010001010101010000000101000001010100000100000000000101000101010000000101010000000100000000010000010000010000000001010100010001010100010101000001010000010001010000010100000001010101010001010101000001000000010001010000000100000100000101000101010001000101010000010000010000010100000101010100000001010000010101010101010000000001000100000101000001010001010001010000010100010000010100000100000100000101000100010000010001010001,100,84,3ada4222967f421d_5763.jpg
cv2024,AIIMS,training,worm1_120.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_120.jpg,00000000000000010100000101000001010100010101000101000001010100000000000000010100000101000101010000000101000101000001010101010100000000010000000101000101010001010101010001010001010001010000010101010000010101010101010100000101010000000101010001000100010100000000010100000100010001010101000000000101000001010101000000000001000001010100010001000101000000000001010001000101000000010000000101010100010101010100000100000000010000000000010100010100000101010100010000000100000100000000000100010100010000000001000100000100,100,74,89cdd41258c542c5_3818.jpg
cv2024,AIIMS,training,worm1_125.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_125.jpg,01000101000101000000010000010001000000010001010000010000010100000000000000000001010100010100000101010000010100000100010101000101000100000001010100010101010101000000010101010101010000000101000000000001000001010101010001000001000101000100000100010101000001010101010001010101010001000101010000010000010001010101000000010000010000010101010001010100010000000100000101000000010000010000000100010100010001010100000100000001010101010000000100000001010100010000010100000100000000000000000100000100010101000001000100000001,100,80,8885668afb844852_3817.jpg
cv2024,AIIMS,training,worm1_1264.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1264.jpg,01000000000100010000000101000101000000000100000000000101010100000000000100010001000001010100010000000100010001000001010101010000000100010000000101000000010101000100000001000000000101010101000000010001000001000101010001000101010101000101000100010001010100000100010100000101010101000000000101010000000101010001010100010100010000000101010001010100000000010000010101000001010100000100000001000101000101010101010000000001010101000101010000010000010001000101000001010100000000010100000100000101000000000100010100000101,100,82,fc32def0e7194981_13798.jpg
cv2024,AIIMS,training,worm1_1290.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1290.jpg,00000000000000010101000001010000000000000001000101000001000001010000000000010000010100010100010100000001000001010100010001010000000000010001000101000100010101000000000000010100010001010000010100000000000101010101010001010100000001000101010101000100010100000001000101010101010001010000010101010101010101010001000000000100000101010101010101010100010100000101010001010000000000000001010001010001010101000100000000000101010000010100000101000000010000010000000101000001010000000101000001010100000001000000010100000101,100,76,131368cc17e44240_30518.jpg
cv2024,AIIMS,training,worm1_1295.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1295.jpg,00000000000000000000010101000101000100000100000001010001010000010000000000010001010001010101000001010001000101000001010101000000000000000001000001010101010001010000010000000001010100010000000101010101000101010100010100010101000101000001010001000101000100000101010001010101010101010100000001010000010101010000010100010100010100010101010001000101000100000001000001000000010101010000010101000000010001000000010000000001010000010100010100000100000100000100000100000100000101000001000000000100000100000101000001000101,100,82,3c8d5f0b90d7475d_7091.jpg
cv2024,AIIMS,training,worm1_130.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_130.jpg,01000001000000010100000101010000000100010100010000010000000101000001000000000001010101010100010100000101000001010001010000000101010000010000000100010100010100000001010000010100000001000100000000010000000101010101010001010100000001000001000001010000010100010000000100000101010001010100000100010100010001010001000000000101000101000101010001010100000000000101000101000101000101010101000001010000010101000101010100000001000100000100000101000001010101010100000101000101000000000000000101000101000001000001010000000001,100,86,ed02f27ef36f483e_14116.jpg
cv2024,AIIMS,training,worm1_1306.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1306.jpg,01000000000100000001000001010000010100000001000001000101010000010000000000010000010101010101000001010000010001010001010101000000000000000000000001010101010000010000000001010000010100010000010000000000000001010101010001000001000101000101010000010100000100000100000001010101010001010100000000000100010101000001010101000101010101000101010001010101010100000100010001000001010101010000000001000001010100010101010100000001000001000001000000010000000101010001000100010100000100000001000001010001010100010100010001000101,100,86,eb0203196e284797_10031.jpg
cv2024,AIIMS,training,worm1_1315.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1315.jpg,00000000000000000001010000000100010101000101010000010100000001010000000000000000000101010001010000000100010000000101010101010100000000010000000101010100010101000000010100000001010100010001010100000000000101010101010101000100010000000001010101010000010100000001010001010101010101010100000000000100010100000001010000000100010100010101010001010100000100000001000101000001000000000100010001000101010001010100010100010000010001010000010000010001010001000101000100010000000100000100000100010001010101000100010000010001,100,76,ed02f27ef36f483e_14137.jpg
cv2024,AIIMS,training,worm1_1326.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1326.jpg,00010000000000000001000000000101000100000101000101000001010100010001000101010000000101010100010001010001010000000000000001010100000100010000000001000101010101000001000001000100000101000101010100000000000000000101010001010100000101010000010101000101000001010001010001000101010101000100010101010000010001000000000101010000000001000100010001010101010101000100010100010001010100000101000001000100000101010101000000010000000101000001010000010000010001000001010001000000010000010000000101000001010000010000010100000101,100,84,131368cc17e44240_30844.jpg
cv2024,AIIMS,training,worm1_1335.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1335.jpg,00010000000100000001010100000100000100000100000000010100000000010000000100000001010101010101000000010000000001000101000001010001000000000000000101000001010100000000000000000100000001010101000001000000000101010101010001000000010001010001010101010101010100000000010101010101010101000101010001010101010100010101000001010000010101010101010101010100000000010101000101010101000000000100000101010001010001010100000000000001000001010000010000000101000101000000010000010000010100010000000100000100010000010100000100000101,100,70,fb86bc87d3874cd7_10635.jpg
cv2024,AIIMS,training,worm1_1346.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1346.jpg,00000001000100000100010101010000000000000001000100010101010001010000000000010001000101010100000100010101010101010100010000010000000000000001000101010100010000000000000101010100010001010000010000010001000100010100010001000001010101010100010001000000000100000001010101010100010001000101000101000100010000000000000100000101010001010100010001000100000100000100010100000001010000010100010101010001010001000100000100000001000100010100010001000001010100010100000101000000000100010001000001010100000101000001010100000100,100,78,bca26705313a4644_22535.jpg
cv2024,AIIMS,training,worm1_1355.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1355.jpg,01000001000100000100010101010000010100010101000100010000010001000001000100010001000101010100000101010101010100010000010000010000000100000001000101000101010000010000000100010100010001010000010000000001000101000100010001000001010100000100010000000000000100000100010001010100010001000101000101000100000100000000010100000101010101010100010001000100000100000101000100000100010000010000010100010101010001000101000100000001000001010100010001010000010100010100000101000001000100010001000001010000010100000001010000000100,100,80,0531325b64674948_8501.jpg
cv2024,AIIMS,training,worm1_1366.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1366.jpg,00000000000000000000000001000001000001010001010001010001000100000000000100010000010101010100010000010001000100000101010101000101000000000001010001010101000101010001000001010100010100010100000000010000010101010101010101000001000100010101010101010100000000000101010101000101010001000101000000010100010001010000010000000101000101000101010101000100000100000001010101000000000000000101000000000100000001000100010000000001010001000001010000010101000100000101000001000000010100010001000001000001000000010101000101000101,100,74,8885668afb844852_35568.jpg
cv2024,AIIMS,training,worm1_1386.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1386.jpg,00010000000000010000010101000001010100000000010100010100010100000000000000010000010100010100000101000001010001000101000001000101000000000001010101010100010000010001010000010100010100010101000000010000000100010101010101000000010100000101010100010100000100010100000101000100010101000101000000000101000101000001000001000001000001000101010001010100010100000001000001010001010001010101000000010001000101010100010100000001000001010000010100010100000001010100010000010001000100000001000001010101000000000101000000000001,100,86,af9bd7d0e43741e3_30271.jpg
cv2024,AIIMS,training,worm1_1404.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1404.jpg,00000001000000010000000101000101000000000001010001000101000100000000000000010000010001010100000100010100010000010101010101000100000100000001000101000100010100010100010000000100010100010100000000010000000101010100010101000101010100000001010001000101010100000101000101000100010101010101000000000101000001010001000001000001000001000001010001000100010100000101010001010000010000010101000001000100010101010100010100000001000000010000010100000100000000000001000100010100000101000001000001010101010100010101000000000101,100,82,3c8d5f0b90d7475d_11323.jpg
cv2024,AIIMS,training,worm1_1425.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1425.jpg,00000000000100000001010001010000000001000001010000010101000001010001000000010000000101010101000001000000000000000101010101000001000000010000000101010101010000000000010000010101010101010000000000000000000101000101010001000000000101000001010101010101000001010100000001010100010101000001000101000001010000010101010101000101010101010100010101010101000100000100010001000101010101000000000000010101000101010101000000000001000100000001010100010000000001010001000100010001000100000001000001000001010000010100000100000001,100,76,64440803f87b4843_9358.jpg
cv2024,AIIMS,training,worm1_1446.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1446.jpg,00010000000100010000010101000000000000000000000000000101010000010000000000000001010001010100010100000000010001010100010101000001000000010001010100010101010001000000000100010101000101000000000100010000010000010100010101000001000000010101000001010001010000010000010101000101010101000000010100010101000001010100010101000000010101000101010101010101010000010101000001010100010101000001000001010000010100000101010000000001000100000100000101000001000001010100000100000101000100000100000101000101000101000001000000000101,100,74,dc221ccc65d34010_84144.jpg
cv2024,AIIMS,training,worm1_1500.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1500.jpg,00000000000000010000000000010000000100000001000100000101010000010000000100010000000101010101000000000000010000010101000101000101000000010000000101010100010100010000000100010001010100000101010000010001000001010101010101000000010001000101010000010100010100000100010101010100010101010100000000000101010001000101000001000101010101000101010101010100010100000101000001010001010000010101000001000001000001010100010100000000010001000000010100010101000000010001000000010001000100000001000000010001010100000101010000000101,100,76,3c8d5f0b90d7475d_17069.jpg
cv2024,AIIMS,training,worm1_160.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_160.jpg,00000000000100000001010100000000000000010100010101010101000000000000000100000001010001010101000101010100000000000100000101010101000100000001000001010100010001000000000101010100010101010100000100000001000101010100010101000101010101010000010101000001010001010101010001000101010001010100000000010000010101010000010100000001010000000101010001000100000100010100000101000001010100000000000101010101000001010100000000000000010101000001000000010100010100010100000101010000000000000000000101000000010100010000000100010100,100,80,6cb700585c4f4070_22044.jpg
cv2024,AIIMS,training,worm1_1677.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1677.jpg,01000001000100010000000000000000000000000101000000010101010000000001000100010000000101010101000001000000000001000101010101010000000100010001000001010100010001000000010001010101010101010000000000000001000101000100010001010101010100000101000000010100010100010001010000000100010001000101010100000101010000010101000101010000010001010100010001010100000000010001010000010101000100000001000001010100010101000101010000010000010000010000000001010000000001010100000001010101000000010100000101000001010101000001000001010001,100,82,dac1e27f7e4d4ef5_4762.jpg
cv2024,AIIMS,training,worm1_1764.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1764.jpg,00000000000000000001010101000000000000000000000001010001010101000000000100000001010100010001010001000100010001010000010101000001000000010001000001010100010000000000010001010001000001000101010000000001000101000101010001000101010001010001000101010000010000010100000001000101010001010101000000010101000001010100010000010001010101000100010001010101000100000000000101010100000101010001000001000100010101000101010100000001010001000101000001000001000001010001010100010001000000000001010001010000000100000101000101000101,100,82,64440803f87b4843_7346.jpg
cv2024,AIIMS,training,worm1_1786.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1786.jpg,00010001000100000101010001010001000100010100000001000001000100000000000100010000010101010100000000010100010100000001000100000101000100000001000101000100010100010000010000010100000001010001000100000000000101000100010001010001010001000001010001000000010101000000000101000101010101000101000000010101010001010001000000010001010101000101010101000100000000010100000001000001000101000101000101010100010001010100010100000000010100010100010100010100000001000001000000000101000000010001000001000101000000000101010101000001,100,82,48579eec79784294_13298.jpg
cv2024,AIIMS,training,worm1_1821.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1821.jpg,00000001000000000001000101010000000101000000010001010001000001010001000100000001000001000001010000000001010000010101000101010001000100000000000101010101010100000000010100000100010100010100010000010001000101000101010001000101010101010001010000000100010000010100000101000101010001010001010000010100000100010101000100000100010101010100010101010100010100000101010000010000010001000001010100000100000101010101000000000000010101010100010100010100000000000100010100010100000000000000000100000000000100010000000101010000,100,86,6cb700585c4f4070_14767.jpg
cv2024,AIIMS,training,worm1_1845.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1845.jpg,00000000000100010000010000010100010101000001000101000000010000010000000100010001000001000001010101010001010101010100010101000001000000010001000101000100010101010001010100000101000001000001000000010000000101000101010001010000000100010100000001000001000100010100010001000101010001010000010100010001010101000101010100010000010101010100010001000101000100000100000001010100000100010000010001000101010000010000000100000001000101010100010101010100000001000001000001000001000000010001000001000100000000010000000100000101,100,82,7a47e8eacea04e64_63584.jpg
cv2024,AIIMS,training,worm1_1855.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1855.jpg,00000001000100010000000000010101010101000001000001000000000100010000000100000001000001010101000000010101010001000000010101010000000100000001000101010100010101000000010101000001010101000001000000010001000101010100010101000101010000000100000101010101000001010000010100000101010001000100010000010100000101000000000101010000010101000101000001010101000000000000010101010101000000010001000000010100010001010100010000000001010100000100000000010100010101000100010100010101000000000001000001000101000001010101000000000001,100,80,bc84479c66fe4da6_23604.jpg
cv2024,AIIMS,training,worm1_1916.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1916.jpg,00010101000001000001000000010100000000000001010001010100010100000001000000010001010101010101010101000001000001000101000001010000000000000001000001010100010001000101010001000101000101000001000000010000010101000101010001010100000000000101000001010000010100000100010101000001010001000100000001000000010001010000000101000001000001010100010001000101000001010101010100000101000001010001000000010100000101000100000000010001000100000101000100000001010100000100010001000001000101010000000100010101010001000101010000000101,100,72,04a78ef00c5245e0_17128.jpg
cv2024,AIIMS,training,worm1_1946.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1946.jpg,00000001000000010100000101000000000100000000010000010101010000000001000000010001000101010101000101000000010000000001000001000100000000010001000101000100010001000100010101010001010101010101010100000001010000010100010001000101010000010000010100000101010000010100010100000101010001010101000000000101010101000001010000010000000101000100010001010000010100000101000000010101010000010100010101000001010101010100010100000001000000000001000000010001010000000100010000000100010100010000000001000100010001010100010100000101,100,80,fc32def0e7194981_13805.jpg
cv2024,AIIMS,training,worm1_1966.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_1966.jpg,00010000000100000101000101010000010000000100010001000101000100000000000100010000000101000101000100000001000000010101010101000001000100000001010001000100010001010101000001000001010001010001010000010001000001010100010001010100000101000101010000010100000000010101000101010100010101000100010001000001010100010000000100010000000101010100010001000100010100000001010000000000010000000100000101010000000001010100000100010001000001000001010100010101010100000100000001010000010101010000000100010101010000010100000000000101,100,84,131368cc17e44240_30845.jpg
cv2024,AIIMS,training,worm1_2004.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2004.jpg,01000001000100000001010001000001000101010101010000010100000101000001000000010000000101010100010100010100000001000101010000010001000100000001000101010101000001010100000001010001010001000001000100010001000101000101010001010000000001010001010100010000000001000100010101010101010001000100000101000100010100010001000000010100010101000100010001010100000000010001000100010101000100000100000001000101010101010000000100010000000001000100010001000001000001010001000001000100010000000001000001010001010000000001010000000000,100,82,3ada4222967f421d_10775.jpg
cv2024,AIIMS,training,worm1_2015.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2015.jpg,00000001000100010100010101000101010000010001000101010100010100010000000000000001000101000001010000010100010001000101000100000100000000010001000101010101010000010000010101010001010101000001010000010100010100010100010101010100000001000100010100000001000100010101000101010101010001000100000100000000000100010101000000000100010101000101010001000101000000000001010001010001000000010001010000010100010001000100010000010001000101010101000000010100010101000000000000000000000000010001000000000100010000010100010000000001,100,80,131368cc17e44240_4325.jpg
cv2024,AIIMS,training,worm1_2025.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2025.jpg,01000001000100000100000100000001010001000100010000010001010000000000000100010001000101000100010100000101010001000100010100000101000000010000000100010001010001010100000001000100000100000100010100010001000101000001010101000101010100000001010100010001010000010101000001000101010101000100000100010101000001010001000000000101000101010100010101000100010000010000000101000001010100000101010000000101010001000101010000010101000001010101000000000100000101010000000000000001000000010000000001000100000100010100010101000001,100,88,5e59c7fdb16c4228_15467.jpg
cv2024,AIIMS,training,worm1_2036.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2036.jpg,01010000000100000100010001000001010101000000010100010001000001000000000100000000010000000100010100010000000101000001010100010000000100010001000101000101010001010001000001010100010100000101000000010001000101010100010101010101010000010100000001010000010000010101000001000100010001000001010001000101000000010000000001000001010001010100010001010100000100000001010001000101010001000100010100010000010101010100000100010000010000000100000000010100000101010100000101000100010000010001000001010001010101000100000001010000,100,82,5bb1d3cc7dc64cec_13665.jpg
cv2024,AIIMS,training,worm1_2056.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2056.jpg,01000000000100010101010001010001000101000001010100000100000100010100000100000000010100000100010101010001000100000100010100000100000000000000000001000100010100000000000101010101000001000000010101010001000001010100010101010000000101010000010001000101000001010001000001000101010001010101000001010100010001000100010000010101010001010101010001000101010000000001010001000001010000000000010100010001010001000101010100000000000000000001010000010000000101000001010101010100010000010000000100010001010000000100010101000000,100,86,fb86bc87d3874cd7_10741.jpg
cv2024,AIIMS,training,worm1_2066.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2066.jpg,00000000000000000000010101010000000000010000010101010100000101010001000000000000010101010100000100010001000101010000010001010101000000000001000101010101010100010101000100000000010001000100000000000001000101010101010001000101000100000000010001010100010001010101010101010101010001010100000100000000010001000101010001000001010001010101010101010101000000000101010001000101010001000001000101010101010101000100010000000000000000000001010101000001000100000000000000000000010000000000010101010000010100000100000000000001,100,72,0728084c8da942d9_5449.jpg
cv2024,AIIMS,training,worm1_2075.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2075.jpg,00000000000000000001010101000100000100010001010101000100010000010000000100000000010101010100000100010001010100000000000000000101000100010000000101010101010001000100010101010100010001000100010000010000000001010101010101000000010100010001010001000100010100000000010001010101010101000100010100010001010001000101010001010001010001010101010101000101000000000100010001000100010100000001000000010101010101000100010000000000000100010001000100000101010100000100010001010100000000000000000101000000010000010001000100000000,100,64,dac1e27f7e4d4ef5_19127.jpg
cv2024,AIIMS,training,worm1_2076.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2076.jpg,00000000000100010001000001010000000000010000000100010101010001010001000100010000010001000100010000000000000101000100010001000001000100010000000101000100010101000001000101000001010001000100010100010000000101000100010101010000000000010101010001000100010100000101010001000100010001000100010101000100000101000100010001000000010100000100010101010101010100000100010101000101010001010001000101010000010001000100010000000001000100010100010001010001000100000100010101010101010000010000010000010000000100010100000100000000,100,72,d7a271f233ba4a40_7547.jpg
cv2024,AIIMS,training,worm1_2106.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2106.jpg,00000001000100010000000001000100000000010000000101000101010000010000000100000000000101000101010000010000000100010101010101000001000000010000010000000101010101010001000100010100010001010000010100010001000101010100010101000001000000010001010001000100010100000001010001010100010101000100010101000101000001000100010000010000010101000101010101000100010000010100000101000101010101010000010001000100010101000100010100000000010101000101010000010000000100010100010100000001000100000001010000010000000100000001000000010000,100,78,d369e4f163df4aba_26419.jpg
cv2024,AIIMS,training,worm1_2136.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2136.jpg,00000001000100010000010001010101000000000100010001010000010000010001000100010001010101010101000000000100010001010001010101000000000100010001000001000100010100000100000001010101010100010100010100010000000001000100010101010000010000010001000100010001010001000101010001000100010001010101000001010001000101010100010001000000010001000101010001010101000100000101010001000001010000000100000100010101010101010000000100010000000000000000000000010000000000010000000001010100010000000000010001000100010101010100010100010000,100,74,bca26705313a4644_22982.jpg
cv2024,AIIMS,training,worm1_2146.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2146.jpg,00000000000000010101010101000100000000000101000101000100010000010000000100010000000101000101010101000000000100010100000001010001000000000001010001000101010101000000000100010001010001010100000100010100000101010101010101010000000001000101010101000101010000000101000001010101010101000101000001000001010101000100010100000001000001010101010101000100000100000100010001000101010100000001000101010101010101010100000100000000010100010001000001000000000100000100000001000000000100000000000100000100000001000001000000010001,100,70,df6b47bafe5143f5_13292.jpg
cv2024,AIIMS,training,worm1_2166.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2166.jpg,01010001000000010000010001000000000000000000010001010100000101000000000100010000010101000100000100010000000101000001010100010100000100010000000101000100010100000000010101000101010100000000010100010000000101000100010101000101010101000100010101000001010100000101000101010100010101000101000001000100000101010001000100000101000001000101010101000101010000010000000100010100000100000001010001010101010001010100010000010001000001000001010000010000010001010100000100000100000100000001000000010001010000010000010001000001,100,82,df6b47bafe5143f5_10039.jpg
cv2024,AIIMS,training,worm1_2196.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2196.jpg,00000000000100010000010001010000000000000000010001010101000001010000000100010001010101000101010000000000010000000101000100000000000100010001000001010100010101010000010001010101010101010000000000000001000101000101010001010100010101000101000100010001000101000100000101000101010101010100000100000100010100010100010000010000010001010100010001010101010000010001000001000001000101000100000001000100010101000100010100010000010000010001000001000001000001010001000101000001000100000001000000000001000101000100010001010001,100,76,dc221ccc65d34010_84129.jpg
cv2024,AIIMS,training,worm1_2216.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2216.jpg,00000001000100000101000101000101000000000001000100000100000101000000000000010001000001010101000000000001000000000100010000010100000100000001010101000101010000010100000001000001010101000101000000010001010001010100010101000001000000010100010101000101000101010101010000010101010001000100000000000101010101000101010100000000010101000101010001010100000100010101000101000101010101010001010001000101010101000000010000000001000101000001010100000000000101000000000101000000010100000001000100010000000001000001000100000001,100,74,dca1377dec974312_14590.jpg
cv2024,AIIMS,training,worm1_2246.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2246.jpg,00000000000000000000000001000101000100000001000101000100010001000000000000010000010101010101010000000100000101000101010000010001000000000001000100010101010001010101000100010100010101000101000100010001000001010101010101000101010000010100000100000101000100000101010100010001010001000100010100010100010100000100000100000001010001010101010001000101010000010100000100010100000100010100000100010101010001010101000000010000010000010100000001000100010000010001000000000100000000000001000000000100010101010001000100010100,100,78,0531325b64674948_10027.jpg
cv2024,AIIMS,training,worm1_2256.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2256.jpg,00000000000100010000010001000101000100010001010100000100010000010000000100000001000001010000010001010001000001010100010001000001000000010000000101000101010001010001000101010100000001000101000100010000000000010100010101000001000001010101000101000000000100010101000001010100010001010100000101010100000001000000000100010101000001010100010101010001010000010101000000000000000100000101010101010101010001010101010000000001000000000100010001000101010100010101000000000000000000010001000000010101000101010001000100010100,100,80,04a78ef00c5245e0_48815.jpg
cv2024,AIIMS,training,worm1_2265.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2265.jpg,00000001000000000100010001010000010100010001000001010000010001010000000000010001000101010101000001010101000101000100010001000001000000010001000001010100010100000101000101010100010101000000000100010000000101010101010001010000000101010000010001000100010000000100010101000100010101000101000101000100010100000001010000010001010001010001010101000100010100000100000100000001010001000101000100010100010001000101010000010000000001000100010000000101000000010000000000010001000000010001000000010101000101010001000000010100,100,78,04a78ef00c5245e0_48817.jpg
cv2024,AIIMS,training,worm1_2275.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2275.jpg,00010000000000010001000100010000000000010100000101010000000101000000000000010000000101010101000100010001000101000100010100010001000000010000000101000100010100000100010100010000010101000000000100010000010101010101010101000000010001000100010100000001010100000101010001000101010101000101000000010000010001000001010100000101010001010100010101000101000000000101000100010000010000000101010001000101010101010101000000000000010000010001000100010101000000010100000100010001000100010001000000010001010001000000010001010100,100,80,07c1fa15a20a4398_1554.jpg
cv2024,AIIMS,training,worm1_2285.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2285.jpg,00000000000000010100010101000000010000010101010001000100000000010000000000000001010001010101000000000001010100000100010101010001000100010001010101000101010100000100000100010001010101000000000100010000000101010101010101010000000101010101010101000000000000010001000001000100010101010100000000010001010001000100000000010101010101010101010101010101000000000000000000000000000000010101010101010101010101010001000000000000000001010100010101000001010101000000000001000000000100000000000100000101010000010001000101010000,100,66,0728084c8da942d9_14242.jpg
