source,partition,cv_dataset,cv_split,filename,path,phash,dhash,min_phash_dist_to_kvasir,min_dhash_dist_to_kvasir,nearest_kvasir_file
cv2024,training_AIIMS,AIIMS,training,worm1_2066.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2066.jpg,95d1611d03561f5f,f0f070f870702ccc,10,8,131368cc17e44240_30588.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2075.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2075.jpg,9587401f063747df,f0f0f0f07070b090,8,5,dac1e27f7e4d4ef5_14881.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2076.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2076.jpg,95c52c9543561f5b,f0f0f0e8f8f0f8e8,12,5,dc221ccc65d34010_84109.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2106.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2106.jpg,95913157066f5b1e,f8f8f0f0f0f0fabc,10,4,d369e4f163df4aba_14199.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2136.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2136.jpg,d09721c3174a1f6f,f0f0f0e0e0d09096,10,6,fb86bc87d3874cd7_5286.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2146.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2146.jpg,94d54192175b1f4f,f0f0e0f8fcf8f0e0,10,5,8ebf0e483cac48d6_7196.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2166.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2166.jpg,94da11c956334ee7,c8e4f4ccc4d69ecc,12,10,3ada4222967f421d_10784.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2196.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2196.jpg,c5da11e5169b4f92,c0b0f1e0c6e6b3c6,10,9,df6b47bafe5143f5_2637.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2216.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2216.jpg,94c571334637531f,f0f0f0f0f87c3cf8,10,2,48579eec79784294_29767.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2246.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2246.jpg,e4b714ca11ed4e66,f08c060787c1a2d0,12,9,64440803f87b4843_18849.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2256.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2256.jpg,e53590dec1794d64,dc0e078b474302d8,10,10,0728084c8da942d9_10916.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2265.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2265.jpg,e5b114c613da1ed3,cc860787c76723c2,12,7,5e9beaf4e66142c8_49273.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2275.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2275.jpg,ea3a15c7117886e7,c003079bc36783c0,12,11,07c1fa15a20a4398_7275.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2285.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2285.jpg,ea9dc13f813c07f0,8203030b032317c2,12,6,48579eec79784294_1603.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2315.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2315.jpg,95c0c93764cbc31f,c0e0e0c45cfcf8f8,12,6,64440803f87b4843_19229.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2325.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2325.jpg,85d2d26b552d1637,f0f87e76376b76fc,10,12,89cdd41258c542c5_9849.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2335.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2335.jpg,8a95d5d6535a434b,f0b6733b256537f2,12,14,fb86bc87d3874cd7_13419.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2336.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2336.jpg,dc95840c171f177b,f0b0381c892133ac,10,13,df6b47bafe5143f5_10111.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2345.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2345.jpg,d59480c587165f7e,f0b23138185192f0,12,10,d7a271f233ba4a40_11144.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2356.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2356.jpg,9585d575c517c692,f0f2f072336f38f0,10,11,8885668afb844852_24219.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2366.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2366.jpg,c5e09033479b738f,f0e0e0e3e6fcf0f0,10,7,0728084c8da942d9_22859.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2376.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2376.jpg,91b5d57dc21c469c,f8fe7f7b7753b8f0,12,13,8885668afb844852_24327.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2405.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2405.jpg,95a5d47bc69c423c,f0f8fef3637bb8f0,12,10,fb86bc87d3874cd7_10513.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_241.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_241.jpg,946e51cbc59d5097,e03f3ffefcf0f8f8,8,8,8ebf0e483cac48d6_3785.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2426.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2426.jpg,d19d8067939d0757,f0f07038080102c0,12,7,3ada4222967f421d_2419.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2445.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2445.jpg,c1cd8137137e0f4e,f0f0f080010680c0,10,7,df6b47bafe5143f5_14426.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2455.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2455.jpg,d19d806703b7479e,f0f0703808013080,10,8,fc32def0e7194981_31473.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2477.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2477.jpg,f195407fc5564372,fcba193c1f191f82,10,12,07c1fa15a20a4398_5077.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_25.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_25.jpg,988f45f0547b17cc,f0f27131b0989890,12,8,64440803f87b4843_19214.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2506.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2506.jpg,dd81075f945a135b,f4da90b0307139bc,10,10,df6b47bafe5143f5_9891.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_251.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_251.jpg,9562459c13275e3f,f0c66f7c78f0f2f8,10,10,5e59c7fdb16c4228_26597.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2555.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2555.jpg,95c475515536578b,f4f2f0f0f070fcfc,6,3,dac1e27f7e4d4ef5_4750.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2556.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2556.jpg,95c8159356cd5367,f4faf1f1ecf8fafc,10,7,131368cc17e44240_30887.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2566.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2566.jpg,856a152756bc37e1,f0f0f0f1f37ef2f8,10,8,dc221ccc65d34010_48830.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2586.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2586.jpg,95491477539c6679,f8f0f0f0c868b0fc,12,8,89cdd41258c542c5_3555.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2606.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2606.jpg,95091466769f6eb1,f4f0f0f8cc60f8fc,16,7,3ada4222967f421d_3076.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_261.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_261.jpg,95e755335419568e,f0e267ff7e7cf8f0,10,11,131368cc17e44240_30918.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2616.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2616.jpg,c5991573166f136a,f8f8f0e0c8cac2f0,8,7,64440803f87b4843_18482.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2645.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2645.jpg,95c4611d5637135f,f0f0f4f4707870b8,10,8,495f16498db34d3c_32893.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2670.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2670.jpg,91c1659543571f5e,f0f0f0e8f0f0f0f0,10,2,fc32def0e7194981_22502.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2696.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2696.jpg,95c35a9507174e57,f0f0f0e2e6f4f8f8,12,5,dca1377dec974312_7979.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_2702.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_2702.jpg,94c56992161d1f5f,f0f0f0fcecf8f0f0,12,4,dc221ccc65d34010_49350.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_271.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_271.jpg,9563c59156195b9e,fcfe7b7f7c79baf4,10,10,131368cc17e44240_31010.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_291.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_291.jpg,9568d59a543b5635,f0fa3f3f3e3d7afc,8,10,3c8d5f0b90d7475d_11277.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_301.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_301.jpg,95c0553a536e56a7,f8f0f0f63e7f7efc,10,8,64440803f87b4843_19228.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_311.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_311.jpg,91c2543b56cd472f,d8d8e2f07d7f3efc,10,11,04a78ef00c5245e0_12990.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_323.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_323.jpg,9d3176ce50c35ac3,dc3e7bf3f273e6dc,12,10,131368cc17e44240_4423.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_332.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_332.jpg,9531569e53ca5ac9,fc3e72faf273e6cc,10,8,fb86bc87d3874cd7_13467.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_336.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_336.jpg,959dd0c258e9473b,f83c563333679ef8,12,12,3ada4222967f421d_11465.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_35.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_35.jpg,d1cc0433479f17ce,f0f070f0999998cc,8,7,df6b47bafe5143f5_3939.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_353.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_353.jpg,913944e6159f4ed3,cc9b383c9cadf2f0,8,7,b2134f4a6f864613_18039.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_384.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_384.jpg,917104cf01b35bdf,dc8e1e1adaf8f8f4,10,10,dca1377dec974312_3712.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_399.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_399.jpg,f0e2053853c75e3d,c486078c1c1dbefc,12,8,89cdd41258c542c5_12906.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_404.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_404.jpg,c46b13ab51891f9d,c287c78684c6c6f4,10,9,fc32def0e7194981_31254.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_447.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_447.jpg,d1614586179d1e9f,cc8a939aa8bcf0f8,12,10,64440803f87b4843_18664.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_50.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_50.jpg,d199046751ed5667,f0f0b090d8e5e2e0,8,9,d7a271f233ba4a40_6386.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_55.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_55.jpg,d09b14ce43fc07d3,f0f8b8914964a090,12,10,64440803f87b4843_18236.jpg
cv2024,training_AIIMS,AIIMS,training,worm1_70.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm1_70.jpg,d19c076350ce537d,f0f0b0b898cdcaec,10,7,8a00709108cd4e2b_8743.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_1265.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_1265.jpg,85661d399067779c,dce264c8f0eaf2f0,14,9,d7a271f233ba4a40_6455.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_1285.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_1285.jpg,d18d05964be6936e,d8d696c3381c8cc0,14,11,fb86bc87d3874cd7_7208.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_1295.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_1295.jpg,d095457816679773,d8b2cc0d9d8d83c8,8,9,dca1377dec974312_7875.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_1355.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_1355.jpg,c5e319964c35534f,c4c8cdc6e6ccf6f4,10,7,fc32def0e7194981_58541.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_1375.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_1375.jpg,856a519746ad9796,cc9e9707ccdef2f0,10,12,dca1377dec974312_3802.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_1506.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_1506.jpg,c49f137c4c7133e2,f0f0f0b3a38384c0,14,10,0531325b64674948_10046.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_1626.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_1626.jpg,913641df14c94f3e,f49c96b23e50d0f4,10,13,5e59c7fdb16c4228_4350.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_1635.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_1635.jpg,843e50cf17d84b37,e4a6372666d1b0f0,10,8,d626f4f4a5ac4785_38671.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_1745.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_1745.jpg,85c6957b42a5469f,f0f8f6c31b4f3ef0,12,12,fc32def0e7194981_88861.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_1746.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_1746.jpg,d5b0144f359a42bf,f4f0d8d8c2e0f0fc,10,7,dac1e27f7e4d4ef5_9759.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_1756.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_1756.jpg,c060478f119b8f7f,c086809292e0f0f0,12,7,dc221ccc65d34010_84148.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_1775.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_1775.jpg,d57f00c0359d4bb3,842d7b3684e0f0f0,10,12,131368cc17e44240_5609.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_1788.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_1788.jpg,856f16c351995e66,c4666692c6e2f2fc,10,9,5bb1d3cc7dc64cec_13736.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_1856.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_1856.jpg,92c5c5c0569b5b1f,e01e7f3d6d7dfbfc,12,13,131368cc17e44240_31385.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_1896.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_1896.jpg,9e2f40ba27c81be3,f43070747c78f0c0,14,9,0728084c8da942d9_10967.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_1955.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_1955.jpg,c1961579436e1fe8,f0f0e1c1d85193d0,12,11,0531325b64674948_10337.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_1975.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_1975.jpg,c59c107f07d81767,f0f0e4e066068bce,8,9,7ad22d50ebaf4596_29110.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_1977.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_1977.jpg,d86b332626cd26b6,d8f0f0f0e0e0f0fc,16,4,5e59c7fdb16c4228_8046.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_522.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_522.jpg,d19f003ac3fa0f39,c0bc74400b3d9ac6,12,14,3ada4222967f421d_1386.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_532.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_532.jpg,8a6a55b551b64ed1,ccb3590ffb76fcf8,12,14,fc32def0e7194981_88961.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_538.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_538.jpg,92c5c5c0569b5b1f,e01e7f3d6d7dfbfc,12,13,131368cc17e44240_31385.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_546.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_546.jpg,946950a659e55ae7,dcfc767f7d7cecfc,12,7,8885668afb844852_24626.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_556.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_556.jpg,913f443b46fc33c4,dc725878ec7830c0,10,10,dca1377dec974312_10611.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_566.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_566.jpg,953e41fb16cc13e4,cc72f0f46c79e2c4,8,10,bca26705313a4644_12357.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_586.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_586.jpg,956e350e52b94e8d,f0f0f0d8e0f0f8f8,12,4,3ada4222967f421d_2445.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_626.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_626.jpg,c1d6156a13ae666d,f0f0e0c8c9c1f3f0,10,9,4560e83f9afc4685_6637.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_655.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_655.jpg,c59c107f07d81767,f0f0e4e066068bce,8,9,7ad22d50ebaf4596_29110.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_735.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_735.jpg,a0951574557657da,f6f7e5d59b0d87d6,10,12,c7084b3556e34619_69148.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_745.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_745.jpg,e7951479052457db,f62e68c6520d87c6,10,9,df6b47bafe5143f5_9870.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_755.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_755.jpg,c69d30f915621b4f,d42e6cec624d87c6,10,12,3c8d5f0b90d7475d_7189.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_765.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_765.jpg,859a14c613695e7f,f43c3bcb436786ce,10,11,fb86bc87d3874cd7_7261.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_825.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_825.jpg,d09c077344c95f2f,dcba39b0a589cacc,10,12,d7a271f233ba4a40_7584.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_835.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_835.jpg,919d5548566e5fb0,f4981879dd938fcc,12,12,4560e83f9afc4685_6550.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_845.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_845.jpg,d5d4040777d84e3b,f0f0301c5c71d8dc,14,12,495f16498db34d3c_32877.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_855.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_855.jpg,d19540510f2f1f77,f0985c7160d892c2,10,11,fb86bc87d3874cd7_13408.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_865.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_865.jpg,d09f14d45176565b,fcb6f9d09884869c,8,10,5bb1d3cc7dc64cec_7462.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_905.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_905.jpg,955c406f26c35b3d,f0b0981c0e1cd8d8,14,10,8885668afb844852_8097.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_975.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_975.jpg,f16f15b44c3a1699,86031b03b21c98f0,12,12,89cdd41258c542c5_3714.jpg
cv2024,training_AIIMS,AIIMS,training,worm2_985.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm2_985.jpg,b19f456265315ed8,d8f8391e8f0d9bb2,10,13,5e9beaf4e66142c8_49287.jpg
cv2024,training_AIIMS,AIIMS,training,worm3_166.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm3_166.jpg,953e41e150f41b9f,ecee74b4d4dae2c0,10,8,64440803f87b4843_19135.jpg
cv2024,training_AIIMS,AIIMS,training,worm3_175.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm3_175.jpg,86915466429f4fee,e49471694545e6e4,12,13,d7a271f233ba4a40_7709.jpg
cv2024,training_AIIMS,AIIMS,training,worm3_243.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm3_243.jpg,90ef551d54c6123f,f0b2e9e4f4f8f8f0,10,5,131368cc17e44240_31385.jpg
cv2024,training_AIIMS,AIIMS,training,worm3_256.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm3_256.jpg,916b459514e75ba6,f0f2f1f8f4f0eafc,10,6,dc221ccc65d34010_48918.jpg
cv2024,training_AIIMS,AIIMS,training,worm3_276.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm3_276.jpg,85f4510f54c35e3e,f0f261e36671dad0,8,12,dca1377dec974312_5900.jpg
cv2024,training_AIIMS,AIIMS,training,worm3_286.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm3_286.jpg,95c0552e520f5abf,f0f2f8c8ec76fadc,10,8,64440803f87b4843_19229.jpg
cv2024,training_AIIMS,AIIMS,training,worm3_326.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm3_326.jpg,c43b117652955f65,f8b273c54561b2f0,12,13,dac1e27f7e4d4ef5_15101.jpg
cv2024,training_AIIMS,AIIMS,training,worm3_336.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm3_336.jpg,856d147b45365eac,f49260c6c6f8a6f0,10,9,5bb1d3cc7dc64cec_7542.jpg
cv2024,training_AIIMS,AIIMS,training,worm3_356.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm3_356.jpg,c07b156f41d856ad,d8aaa3d1c3e5b0f0,10,10,bca26705313a4644_46192.jpg
cv2024,training_AIIMS,AIIMS,training,worm3_376.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm3_376.jpg,c1361469077b1fea,f8b8f0c8e1f3b0f0,12,8,8ebf0e483cac48d6_7266.jpg
cv2024,training_AIIMS,AIIMS,training,worm3_386.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm3_386.jpg,c01711ee05de5fd4,d0b070f0e0e1a0d0,8,5,c7084b3556e34619_21405.jpg
cv2024,training_AIIMS,AIIMS,training,worm3_436.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm3_436.jpg,c12d15d5139a4bd7,d0b2e1e1e0e0f0f0,12,5,4560e83f9afc4685_20337.jpg
cv2024,training_AIIMS,AIIMS,training,worm3_473.jpg,<CV2024_ROOT>/Dataset/training/Worms/AIIMS/worm3_473.jpg,c59c157e00f35e66,f0f0f0d0e070c2c0,10,7,d7a271f233ba4a40_7585.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer1_1034.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer1_1034.jpg,c4cf100f07be533b,e08201634323b6cc,10,10,0728084c8da942d9_23143.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer1_2475.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer1_2475.jpg,8077158b436753f9,ecb4d0e9f1f1f0f0,10,8,48579eec79784294_4592.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer1_2486.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer1_2486.jpg,944f43781c4f47f2,d0b0603634b0d8e4,10,12,6cb700585c4f4070_14800.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer1_2500.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer1_2500.jpg,95c6443f03651b6f,f0f0f0f0783836f0,10,6,c7084b3556e34619_58663.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer1_406.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer1_406.jpg,c4b5524d35121bfd,f0f078ccf6f3f0e0,12,9,3c8d5f0b90d7475d_3473.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer1_415.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer1_415.jpg,c5b7506f27321b29,d0f038ccc6e1d0f0,12,9,dca1377dec974312_14524.jpg
cv2024,validation_AIIMS,AIIMS,validation,ulcer1_524.jpg,<CV2024_ROOT>/Dataset/validation/Ulcer/AIIMS/ulcer1_524.jpg,d1ce117f44330f6c,d0b0e8ccc44c9e9c,10,5,d369e4f163df4aba_9708.jpg
